ID,Panel temperature ,Site temperature ,Light intensity,Wind speed ,Wind direction ,Power,narx,error,errorh
722,-0.58,-1.7,88,1.7,237,1.668500577,1.308128585,0.360371992,0.05689
724,-1.1,-1.9,73,2.4,270,1.026245036,1.329328288,-0.303083252,-0.26113
725,-1.22,-1.9,70,1.5,258,1.014595298,0.79593907,0.218656228,-0.59336
726,-1.62,-1.9,65,1.7,248,0.922214215,0.707673478,0.214540737,-0.25172
728,-1.97,-2,55,1.1,282,0.830232978,0.747948317,0.082284661,-0.41891
729,-2.16,-2,48,1.3,263,0.801665874,0.469340531,0.332325343,-0.45364
730,-2.29,-2,38,1.3,254,0.750280183,0.453224527,0.297055656,-0.24109
731,-2.35,-2,36,1.8,248,0.68532028,0.423090033,0.262230247,-0.26869
733,-2.75,-2.1,33,1.3,234,0.531277606,0.364452055,0.166825551,-0.2039
734,-3,-2.1,30,1.4,240,0.468457309,0.266623041,0.201834268,-0.3471
735,-3.12,-2.1,29,1.1,258,0.435716075,0.209212894,0.226503181,-0.22143
738,-3.35,-2.2,20,1.6,267,0.33237699,0.168372432,0.164004558,-0.25573
742,-3.87,-2.4,8,2.4,254,0.144805089,0.064426366,0.080378723,-0.27437
743,-3.96,-2.4,7,1.9,272,0.11846249,-0.06014354,0.17860603,-0.41711
744,-4.02,-2.4,7,2.1,230,0.144876822,-0.059618721,0.204495543,-0.29238
745,-4.08,-2.4,4,1.9,258,0.1027488,-0.042563318,0.145312118,-0.32186
747,-4.35,-2.5,1,2.3,245,0.067675512,-0.061380638,0.12905615,-0.47197
755,0.01,0.1,1,0.1,1,0.379993053,-0.141696282,0.521689335,-0.24741
761,-17.54,-14.7,13,0,278,0.05431409,0.357177129,-0.302863039,0.10088
763,-11.41,-14.5,23,0,293,0.281528102,0.420134134,-0.138606032,-1.0288
764,-16.89,-14.4,26,0,284,0.219280968,-0.265443161,0.484724129,-0.34613
765,-16.81,-14.3,21,0,312,0.231466304,0.500931039,-0.269464735,-0.60607
766,-16.66,-14.3,23,0,326,0.308721218,-0.151837647,0.460558865,-1.12933
769,-16.18,-15,39,0,73,0.642268171,-0.152263812,0.794531983,-0.47438
770,-15.99,-14.9,34,0.3,76,0.680356663,0.338381361,0.341975302,-0.27567
771,-15.85,-14.6,40,0.2,76,0.725996795,0.382235773,0.343761022,-0.61503
772,-15.6,-14.1,40,0.2,76,0.800750052,0.226286673,0.574463379,-0.40203
774,-15.12,-13.7,42,0,76,0.831778687,0.644215576,0.187563111,-0.29292
775,-15.04,-13.7,43,0,76,0.854129414,0.691544483,0.162584931,-0.84623
778,-13.75,-12.9,53,0,76,1.410599662,0.692372161,0.718227501,-0.81089
779,-12.91,-12.7,59,0,76,1.836320868,1.101906449,0.734414419,-0.55622
780,-12.23,-12,75,0,76,2.157928677,1.481827128,0.676101549,-0.25154
783,-10.06,-11.5,63,0,76,1.981844793,1.85472403,0.127120763,-0.70601
784,-9.87,-11.2,81,0,76,2.595227172,1.566036562,1.02919061,-0.96847
786,-8.56,-10.6,85,0,76,2.898695936,2.204564072,0.694131864,-0.69075
789,-6.12,-10.1,154,0,41,4.336661011,2.424783337,1.911877674,-1.08273
793,-2.56,-8.9,171,0.3,263,5.611869034,3.871386651,1.740482383,0.81217
794,-1.77,-8.6,192,0.4,313,5.923932633,5.212402759,0.711529874,0.50313
795,-0.97,-8.2,172,0,256,6.151566243,5.863943428,0.287622815,0.38954
798,2.39,-7.9,228,0.6,101,6.862619651,6.025411941,0.83720771,-0.52426
802,1.74,-8.2,228,0.9,347,7.463937386,6.26429187,1.199645516,0.87948
803,1.53,-7.9,240,0,44,7.21138448,7.070775717,0.140608763,0.90767
804,0.3,-8.2,113,1.4,34,5.04061457,6.350811745,-1.310197175,0.89074
805,-0.75,-8.3,120,1,24,3.408691075,4.704344891,-1.295653816,-2.74032
806,-1.46,-8,165,0,51,5.983404941,3.31582991,2.667575031,-1.80731
810,2.02,-6.6,242,0,93,7.059104064,5.264457785,1.794646279,0.08267
814,2.26,-5.8,307,1.3,300,8.651436266,6.543770021,2.107666245,0.71104
816,3.12,-5.4,313,3,347,8.802546445,8.362096089,0.440450356,1.46202
817,3.03,-5.5,316,1.4,348,8.90299475,8.571505986,0.331488764,0.57855
818,2.58,-5.2,323,2.5,333,9.025487966,9.276382081,-0.250894115,0.64522
819,2.76,-5.3,329,1.4,332,9.06684322,8.98691723,0.07992599,-0.35098
824,2.53,-5.2,345,0.3,286,9.420956151,8.959394946,0.461561205,0.13047
827,3.27,-4.5,347,1.4,243,9.400716996,9.202762121,0.197954875,-0.01538
828,2.76,-5,352,2.6,25,9.471052601,9.069641333,0.401411268,-0.14978
829,2.7,-4.7,354,3.1,358,9.373216232,8.853961568,0.519254664,-0.0462
830,2.54,-4.7,354,3.9,311,9.483977094,8.825387762,0.658589332,-0.05009
832,2.57,-4.8,358,1.8,354,9.50826154,8.844901109,0.663360431,0.54421
833,2.41,-5.1,363,2.9,23,9.67638829,9.81489427,-0.13850598,0.19759
836,2.74,-5.2,365,1.6,341,9.532831887,9.064233822,0.468598065,-0.21539
838,2.89,-4.3,369,0.6,325,9.593000988,9.153394218,0.43960677,0.07241
839,3.47,-4,371,4.1,341,9.676302906,9.00727883,0.669024076,0.20298
844,3.51,-4.4,372,1.9,295,9.78038087,9.654628763,0.125752107,0.46086
846,3.14,-4.5,371,3.7,308,9.771346232,9.587902909,0.183443323,0.01019
848,2.51,-4.7,371,1.3,118,9.749407287,9.586479383,0.162927904,0.06622
850,2.87,-4.4,372,2.8,359,9.720832011,9.301999696,0.418832315,-0.09165
851,2.7,-4.4,370,1.7,332,9.753126254,9.368796862,0.384329392,0.18595
852,2.49,-4.2,369,2.5,286,9.72965719,9.303657401,0.425999789,0.27774
853,2.51,-4.1,368,1.1,279,9.720903913,9.843637678,-0.122733765,0.37687
855,2.59,-4.1,364,3.6,310,9.582843458,9.458226476,0.124616982,-0.2145
861,2.2,-4.4,353,1.7,349,9.386169555,9.230964751,0.155204804,0.16883
863,2.24,-4.4,349,2,312,9.348002068,9.211971747,0.136030321,-0.16366
865,2.43,-4,343,1.5,288,9.258579932,9.164500891,0.094079041,0.09926
868,2.74,-3.9,332,2,6,9.114887787,9.012047065,0.102840722,-0.48115
869,2.76,-4,333,1.2,340,9.015928295,8.38348843,0.632439865,-0.13515
870,2.62,-3.8,327,1.4,330,9.06120717,8.475051241,0.586155929,-0.0336
871,2.83,-4.2,322,2.8,356,8.891621583,8.334369498,0.557252085,0.63026
876,2.95,-3.8,308,1.6,317,8.615018693,8.984596947,-0.369578254,0.24887
877,2.85,-3.5,301,1.9,347,8.497508016,8.319749891,0.177758125,-0.24844
878,3.01,-4.2,293,1.5,308,8.388783175,8.21127077,0.177512405,0.01316
880,2.06,-4,279,1.6,332,8.13402301,7.92251812,0.21150489,-0.07057
881,2.07,-3.9,277,1.4,309,8.075541912,7.823106325,0.252435587,-0.10625
883,2.22,-4,270,3.1,353,8.106115587,7.630769914,0.475345673,0.18696
888,2.45,-3.8,250,1.5,350,7.595425744,7.778593636,-0.183167892,0.35393
893,2.35,-3.6,212,2.8,334,7.070710426,7.273225861,-0.202515435,-0.34374
895,1.05,-4,205,1.4,284,6.82925539,6.568594524,0.260660866,-0.46419
896,0.95,-3.8,195,1.3,307,6.764372877,6.178865082,0.585507795,-0.10529
899,0.97,-3.7,186,2.8,296,6.346365465,6.166560626,0.179804839,0.08602
900,1.08,-3.9,171,1.6,340,6.228555444,5.81770732,0.410848124,-0.15155
901,0.68,-4.4,166,0.8,323,6.111830811,5.862012729,0.249818082,0.22817
903,0.64,-4.5,162,1.3,283,5.930090623,5.720877885,0.209212738,-0.09806
904,0.36,-4.2,153,1.7,23,5.767795071,5.469832409,0.297962662,0.22572
911,-1.35,-4.6,100,1,333,4.588895697,4.637223413,-0.048327716,0.10317
912,-0.77,-4.4,86,1.7,283,4.130150372,4.134936679,-0.004786307,-0.20898
915,-0.69,-4.5,19,0.7,350,3.780560799,3.234805267,0.545755532,-0.1717
917,-1.04,-4.9,15,1.6,22,3.498387145,3.29810069,0.200286455,0.59023
925,-4.12,-5.4,6,0.4,5,2.124873544,2.434458557,-0.309585013,0.11884
926,-4.58,-5.5,4,0.1,358,1.328461514,1.661151027,-0.332689513,0.09106
928,-6.94,-5.8,1,2.1,18,0.425205954,0.858078241,-0.432872287,-0.47996
945,-16.96,-14.2,4,1,253,0.009322331,0.152518791,-0.14319646,-0.32301
946,-16.75,-14.3,9,0.7,248,0.071447664,0.551900172,-0.480452508,-0.95552
949,-15.85,-13.7,22,0.5,261,0.371082087,-0.27466805,0.645750137,-1.26794
952,-14.5,-13.4,24,0.6,262,1.526723595,0.49568421,1.031039385,-0.50256
953,-13.56,-13.3,43,1,248,1.925003077,1.128222473,0.796780604,0.09384
954,-12.64,-13,53,1.3,267,2.02102928,1.816124359,0.204904921,-0.07221
955,-11.6,-12.9,57,0.7,271,2.27972652,1.737447533,0.542278987,-0.33578
956,-10.47,-12.5,77,0.7,244,2.459701207,1.948136355,0.511564852,-0.04063
957,-9.72,-12.4,79,0.8,253,2.619098196,2.22015959,0.398938606,-0.01267
960,-7.79,-12,66,0.8,254,2.186734506,2.221645798,-0.034911292,-0.1802
962,-7.75,-11.8,75,1.3,262,2.301272581,1.716391312,0.584881269,-1.20601
969,-5.62,-10.9,126,1.3,263,3.989388677,1.923704933,2.065683744,0.12449
973,-4.17,-10,130,1,268,3.942602254,3.796746866,0.145855388,1.464
975,-4,-10,111,0.6,229,3.379115143,3.893132018,-0.514016875,-0.41556
978,-4.27,-9.7,147,1.1,250,3.562727698,2.950203772,0.612523926,-0.77773
980,-3.21,-9.5,184,1.3,256,5.044884845,3.374325602,1.670559243,-0.39385
981,-2.33,-9.3,206,2,262,6.076184469,4.757297199,1.31888727,1.42572
982,-0.66,-9.2,192,1.8,267,5.975396004,5.982289025,-0.006893021,0.83149
984,-0.14,-9,186,2.7,284,5.876353209,5.735693376,0.140659833,0.68795
985,-0.08,-9.1,200,2.6,256,6.007589831,5.565219105,0.442370726,-0.10091
988,1.24,-8.2,230,4.3,277,7.073586163,5.677728445,1.395857718,2.10559
991,-2.17,-8.5,201,4.3,276,4.569799333,6.809501606,-2.239702273,2.18501
997,-4.16,-8.2,146,4,274,2.946932117,4.697871476,-1.750939359,-0.54933
998,-4.54,-8.2,104,3.1,275,2.076233473,3.254929264,-1.178695791,-0.66065
999,-4.96,-8.3,102,3.8,281,1.759016254,2.085641735,-0.326625481,-1.2262
1000,-5.52,-8.2,113,2.4,287,1.516665968,1.596067628,-0.07940166,-0.71417
1001,-5.79,-8,122,1.7,272,1.646420081,1.351585209,0.294834872,-0.98904
1002,-5.75,-8.2,150,4.3,279,2.080757309,1.414772529,0.66598478,-0.40576
1003,-5.39,-7.8,176,4.5,283,2.463921423,2.105891186,0.358030237,-0.03226
1004,-5.08,-7.8,185,4.3,273,2.78510339,2.557218646,0.227884744,-0.65664
1006,-4.23,-7.6,264,2.7,271,4.484463378,2.829931264,1.654532114,0.20409
1008,-2.79,-7.3,143,3.7,284,4.199248898,4.477755523,-0.278506625,1.79426
1010,-3.98,-7.5,110,4.4,293,2.051794692,3.319740073,-1.267945381,0.09894
1012,-5.58,-7.9,99,3.9,276,1.339826003,2.339817545,-0.999991542,-0.5626
1013,-5.93,-8,112,2.9,274,1.250319112,1.380497717,-0.130178605,-1.15629
1014,-6.58,-7.9,104,3.7,287,1.237321639,1.274514406,-0.037192767,-0.48429
1015,-7.02,-8.4,117,3.1,281,1.203141189,1.044221262,0.158919927,-0.98471
1016,-7.31,-8.5,111,3.4,272,1.352266238,1.124392094,0.227874144,-0.37947
1017,-7.41,-8.5,111,2.4,249,1.470661779,1.140862122,0.329799657,-0.95653
1019,-7.5,-8.5,146,2.4,275,1.771652556,1.191742764,0.579909792,-0.0191
1023,-7.66,-8.3,122,1.9,277,1.370452041,1.646240584,-0.275788543,-0.59973
1024,-7.66,-8.2,125,3,286,1.490883802,1.061140588,0.429743214,-0.86811
1026,-7.39,-8,122,2.1,286,1.715403219,1.366545763,0.348857456,-0.66299
1027,-7.29,-7.9,121,2.4,279,1.746694029,1.446030123,0.300663906,-1.23523
1029,-6.64,-7.5,163,1.3,312,3.474596249,1.523508181,1.951088068,-1.50762
1032,-3.95,-7,273,2.5,281,5.348769718,3.208047676,2.140722042,0.77099
1033,-3.48,-6.9,296,1.6,294,6.465161833,5.590541293,0.87462054,0.85856
1034,-2.87,-6.8,340,2.9,294,6.405416632,6.425864905,-0.020448273,1.14297
1035,-2.19,-6.7,285,2,282,6.819389332,6.73226229,0.087127042,-0.79738
1036,-1.18,-6.2,324,2.9,290,7.292906173,6.259146071,1.033760102,1.81164
1038,-1.87,-6.5,169,1.7,338,3.953759299,7.079196024,-3.125436725,-0.89711
1039,-2.67,-6.5,369,1.7,274,7.174110277,4.169576139,3.004534138,-3.16726
1040,-0.89,-6.4,333,3.3,295,8.635238669,7.203101494,1.432137175,2.67172
1041,-0.58,-6.5,231,1.9,312,7.524397964,8.095856052,-0.571458088,-1.00441
1046,-0.06,-6.2,342,3.2,284,9.092593243,7.072898946,2.019694297,0.71332
1047,-0.12,-6.2,338,3.6,275,8.836474703,9.273333252,-0.436858549,1.0467
1048,-0.21,-6.2,337,1.8,314,8.924202171,8.726314583,0.197887588,0.12795
1050,-0.54,-6.1,327,2.2,284,8.895722713,9.079797824,-0.184075111,0.28052
1052,-0.93,-6.5,328,3.6,297,8.758658991,8.583924636,0.174734355,-0.0761
1053,-1.02,-6.4,323,2.9,336,8.666443953,8.607074105,0.059369848,0.10198
1054,-0.83,-6.3,321,2.5,279,8.638947978,8.426011096,0.212936882,0.01479
1058,-0.31,-6,308,2.2,282,8.383238276,8.439467324,-0.056229048,0.08446
1061,0.24,-5.8,301,2.4,299,8.281801917,8.117219767,0.16458215,-0.29609
1064,-0.12,-5.4,293,4.7,296,8.221998275,7.840397884,0.381600391,-0.04397
1065,-0.7,-5.8,284,2.5,303,8.210281589,7.801696488,0.408585101,0.082
1067,-1.06,-5.5,280,2.5,282,8.094715989,7.926650247,0.168065742,0.42265
1073,-1.69,-6,248,4.7,353,7.489959166,7.797089955,-0.307130789,-0.00933
1074,-1.9,-6.1,244,0.5,200,7.416084499,7.159526198,0.256558301,-0.38871
1075,-2.21,-6.3,239,4.1,11,7.279926222,6.896441859,0.383484363,0.13411
1080,-2.25,-6.1,206,2.4,336,6.693839499,6.552157994,0.141681505,0.05894
1083,-3.02,-6.7,183,2.2,341,6.205292375,6.006428165,0.19886421,0.15178
1085,-3.31,-6.7,176,4.1,21,5.894342796,5.802123271,0.092219525,0.11223
1087,-4.16,-6.8,152,2.3,316,5.467827611,5.461610994,0.006216617,0.37799
1091,-5.1,-7,120,1.2,2,4.39859314,5.012428548,-0.613835408,-0.00303
1093,-5.96,-7.7,94,2.4,9,3.104991826,3.293922942,-0.188931116,-0.66368
1094,-6.25,-7.7,88,4.4,18,3.854076636,3.429669495,0.424407141,-0.54611
1098,-6.75,-8,77,1,23,2.929092035,2.485203104,0.443888931,0.17
1099,-6.77,-8,26,0.3,285,2.516083071,2.726242059,-0.210158988,-0.22481
1100,-6.81,-8,25,1.2,315,2.718926058,2.06318927,0.655736788,-0.28022
1102,-6.77,-8.1,22,1.2,343,2.112763325,2.120491355,-0.00772803,0.31344
1103,-7.08,-8.4,20,0.9,14,2.466587866,2.120977797,0.345610069,-0.33008
1104,-7.54,-9,17,3.2,67,2.038625382,1.877696544,0.160928838,0.6833
1107,-9.33,-9.5,13,2.5,88,0.98938524,1.580787122,-0.591401882,-0.18638
1108,-9.94,-9.7,9,4.7,89,0.54532499,0.459315831,0.086009159,-0.1942
1110,-11.1,-9.9,5,3.7,78,0.236781304,0.529697416,-0.292916112,-0.17441
1111,-11.29,-9.9,5,3,85,0.237153633,0.314863566,-0.077709933,-0.35017
1112,-11.64,-10,2,3.8,68,0.127979445,0.374498415,-0.24651897,-0.49107
1123,0.01,0.1,1,0.1,1,0.379993053,0.173178091,0.206814962,-0.69785
1133,-20.02,-18.4,12,2.4,273,0.522717801,0.353637425,0.169080376,-0.50993
1135,-19.75,-18.2,7,2,275,1.422737547,0.751844812,0.670892735,-0.68742
1136,-19.31,-18,34,3,312,1.862942238,1.299757815,0.563184423,0.34468
1137,-18.79,-17.7,34,3.1,312,2.002948969,2.405034223,-0.402085254,-0.33244
1139,-15.04,-17.3,57,2.6,276,2.468468875,1.913389641,0.555079234,-0.69505
1141,-16.43,-17.2,66,2.7,276,2.697443821,2.410003614,0.287440207,-0.15047
1142,-15.98,-17.1,78,3.6,301,3.071462151,2.551757098,0.519705053,-0.57937
1143,-15.18,-16.9,88,2.5,282,3.626886607,2.967755755,0.659130852,0.05764
1144,-14.91,-16.9,84,3,284,3.779864854,3.550846548,0.229018306,-0.07675
1145,-14.12,-16.8,97,3.4,287,4.029634013,3.711496713,0.3181373,-0.16491
1146,-13.62,-16.7,105,3.4,278,4.221923283,3.859397671,0.362525612,-0.27245
1148,-12.06,-16.5,117,3.3,279,4.730358771,4.160810524,0.569548247,-0.10349
1150,-11.5,-16.2,135,3.1,279,5.007052672,4.654560498,0.352492174,0.13248
1151,-11.35,-16.2,137,3.9,276,5.135982518,5.024701096,0.111281422,-0.16287
1154,-9.83,-15.8,158,3.3,279,5.680907264,5.083253582,0.597653682,-0.20426
1155,-9.37,-15.8,161,3.2,281,5.859976385,5.661786607,0.198189778,0.24346
1157,-8.56,-15.5,170,3.1,265,6.083927126,5.820569937,0.263357189,-0.41292
1162,-6.66,-15,195,3.4,286,6.63225317,5.987190371,0.645062799,0.17897
1163,-6.39,-14.7,197,2.5,280,6.735879138,6.612765221,0.123113917,0.1239
1164,-6,-14.5,205,3.6,280,6.831011887,6.68325852,0.147753367,0.05343
1165,-5.7,-14.5,210,3.3,276,6.963054451,6.819149073,0.143905378,-0.32186
1168,-5.56,-13.5,227,2.1,297,7.360153854,6.789335795,0.570818059,0.07093
1169,-5.37,-13.7,230,4.2,273,7.394698798,7.353190698,0.0415081,3.99E-04
1172,-5.83,-13.2,233,3.1,286,7.753473996,7.270313367,0.483160629,-0.05041
1173,-5.83,-13.2,233,3.1,286,7.753473996,7.685197112,0.068276884,0.11068
1177,-5.46,-12.4,264,3,271,8.061256516,7.629916812,0.431339704,-0.12139
1180,-5.25,-12.4,277,3.6,280,8.314127819,8.16645889,0.147668929,0.3284
1181,-5,-12.2,279,3,282,8.351833707,8.329994246,0.021839461,-0.08596
1183,-4.46,-12.2,290,4,282,8.489223928,8.36009013,0.129133798,-0.00828
1184,-4.16,-12,292,3,272,8.584105589,8.464030089,0.1200755,-0.11768
1185,-4.46,-12,295,1.3,247,8.652900165,8.506684808,0.146215357,-0.11615
1190,-3.77,-11.3,318,2.5,304,8.955558092,8.624719595,0.330838497,-0.15951
1192,-4.18,-11.2,323,2.9,286,9.153339388,8.929228001,0.224111387,0.13105
1193,-3.98,-10.7,322,2.5,6,9.169018866,9.092769332,0.076249534,-0.13812
1195,-5.04,-11,334,3.2,304,9.36853796,9.066559967,0.301977993,-0.1506
1198,-4.44,-10.6,350,3.1,280,9.539611302,9.064173822,0.47543748,-0.08452
1199,-4.25,-10.7,356,4.3,302,9.556695522,9.070576217,0.486119305,0.43273
1201,-4.06,-10.5,359,3.1,310,9.617418668,9.807954259,-0.190535591,0.38853
1203,-4.39,-10.5,358,4.1,262,9.671683273,9.714192173,-0.0425089,-0.09209
1205,-4.87,-10.7,365,3.7,324,9.771804978,9.693887185,0.077917793,0.08978
1206,-4.48,-10.6,369,2.8,283,9.88692636,9.856458763,0.030467597,0.01629
1209,-4.18,-10.3,375,2.8,292,9.939164922,9.952717247,-0.013552325,0.22277
1213,-4.35,-10.3,374,3.8,281,9.784839541,10.14125672,-0.356417177,-0.07806
1215,-3.42,-10,375,3.6,299,9.837778409,9.799169443,0.038608966,-0.27758
1220,-3.71,-10.2,376,4.5,298,9.791691913,9.812050769,-0.020358856,-0.04541
1225,-3.56,-9.8,367,4.3,298,9.670876751,9.707838515,-0.036961764,-0.1979
1226,-3.27,-9.9,369,1.8,307,9.730244936,9.680332522,0.049912414,-0.16824
1228,-3.87,-10.2,372,1.6,318,9.933224578,9.815272813,0.117951765,-0.0601
1231,-3.79,-10,366,2.3,324,9.804662945,9.975850794,-0.171187849,0.07137
1234,-3.22,-9.8,364,3.4,314,9.598257645,9.843158553,-0.244900908,-0.34019
1236,-3.62,-9.9,355,1.3,274,9.648174929,9.608408374,0.039766555,-0.28843
1237,-3.16,-9.7,352,3.3,284,9.52549121,9.621898909,-0.096407699,-0.29986
1238,-3.25,-9.7,349,2.5,278,9.44738626,9.314545421,0.132840839,-0.36387
1241,-3,-9.5,337,2.4,272,9.27296031,9.32037925,-0.04741894,-0.17709
1243,-3.31,-9.5,331,2.5,7,9.117019218,9.110807235,0.006211983,-0.55689
1244,-3.35,-9.8,329,3.8,310,9.075358337,8.792147493,0.283210844,-0.40434
1245,-3.12,-9.4,323,2.6,298,9.030110319,8.553162906,0.476947413,-0.40011
1247,-3.25,-9.6,318,1.7,278,8.861375189,8.403833077,0.457542112,0.36733
1249,-3.89,-9.6,310,4.4,292,8.703484832,9.167151033,-0.463666201,-0.04593
1250,-3.56,-9.2,305,1.6,308,8.623145628,8.439150144,0.183995484,-0.45724
1253,-3.64,-9.2,297,3.1,277,8.458777971,8.450751544,0.008026427,-0.1321
1255,-3.18,-9.1,292,2.3,281,8.392955191,8.23208343,0.160871761,-0.35906
1256,-3.08,-9.3,290,3.6,299,8.325450686,8.163671331,0.161779355,-0.1654
1257,-2.52,-9.2,277,2.4,281,8.213397636,8.010464685,0.202932951,-0.01992
1263,-3.66,-9.2,237,2.3,270,7.570930933,7.937364162,-0.366433229,-0.06328
1268,-5.33,-9.6,218,2,349,7.206339199,7.169839316,0.036499883,-0.63816
1269,-5.5,-9.8,212,1.2,264,6.9489535,6.849287772,0.099665728,-0.25254
1270,-5.02,-9.2,200,3.3,307,6.775451381,6.522693306,0.252758075,-0.4955
1271,-5.41,-9.5,192,2.7,286,6.6922046,6.48884378,0.20336082,0.06623
1275,-5.69,-9.4,164,2.8,277,6.02943139,6.235481908,-0.206050518,-0.36531
1276,-5.89,-9.5,164,3.2,277,5.895363422,5.714670761,0.180692661,-0.42741
1279,-6.08,-9.5,140,2.6,293,5.592184057,5.453535039,0.138649018,-0.30475
1281,-6.48,-9.6,127,2.9,288,5.244568832,5.119255011,0.125313821,-0.31064
1282,-6.75,-9.6,116,2.1,295,4.982342524,4.852228882,0.130113642,-0.30805
1284,-6.69,-9.5,100,2.3,287,4.694385141,4.571599833,0.122785308,-0.42682
1286,0.44,-68.3,100,5.3,92,4.694385141,4.23218666,0.462198481,-0.20106
1290,-6.93,-9.7,20,3,272,3.631136153,3.767862443,-0.13672629,-0.00573
1292,-7.46,-9.9,16,2.2,323,3.17668958,2.948778276,0.227911304,-0.44215
1297,-8.39,-10,9,2.1,275,2.320344742,2.510058276,-0.189713534,0.06713
1298,-9.1,-10.1,7,2.2,285,2.064450255,1.908886269,0.155563986,-0.85572
1299,-9.58,-10.2,6,3.2,276,1.987622543,1.624872872,0.362749671,0.57825
1314,0.01,0.1,1,0.1,1,0.379993053,1.571763582,-1.191770529,-0.335
1320,-24.79,-21.4,3,0.5,165,-0.125143562,0.153766919,-0.278910481,-1.09594
1322,-23.77,-21.5,3,0.5,120,0.49648257,0.576186021,-0.079703451,-1.30357
1323,-20.73,-21.4,7,0,118,0.991335029,0.179735149,0.81159988,-0.91787
1324,-23.22,-21.2,10,0,118,1.215309264,1.038539031,0.176770233,-0.64185
1325,-22.96,-20.7,8,0,146,1.944289162,1.046533144,0.897756018,-0.95414
1327,-20.68,-19.7,34,0,239,2.29809712,1.650943432,0.647153688,-0.04689
1328,-19.39,-19.7,36,0,183,2.587400609,2.288702726,0.298697883,-0.46228
1329,-18,-19.8,57,0.1,239,2.730737998,2.332068836,0.398669162,-0.29634
1330,-17.17,-19.8,50,0,239,2.829632478,2.777393293,0.052239185,-0.67595
1331,-15.94,-19.9,57,0.6,167,3.232438261,2.42135223,0.811086031,-1.0604
1333,-13.6,-19.6,71,0.3,249,4.047742485,2.9447481,1.102994385,-0.29187
1337,-11.06,-19.4,100,1.5,236,4.715447036,3.775315075,0.940131961,-0.29909
1343,-10.14,-18,142,1.5,239,5.767372258,4.569064289,1.198307969,0.48987
1344,-9.52,-17.7,149,2.5,266,5.909806331,5.993412757,-0.083606426,0.66764
1345,-9.14,-17.7,151,2.8,272,6.052055419,6.105903879,-0.05384846,-0.21451
1347,-8.69,-17.3,163,2.5,233,6.183195142,6.116873031,0.066322111,-0.23865
1349,-8.21,-17.2,174,2.4,231,6.490780373,6.154116001,0.336664372,-0.45217
1351,-7.43,-16.7,187,2.9,237,6.72299161,6.347385308,0.375606302,-0.12742
1352,-7.21,-16.7,191,2.5,234,6.789287267,6.549346102,0.239941165,-0.29676
1355,-6.12,-15.9,207,3.3,264,7.110981127,6.669765633,0.441215494,-0.31362
1359,-4.35,-15.2,231,2.5,275,7.570846019,7.032148307,0.538697712,-0.06947
1360,-3.7,-15.1,233,2,277,7.72355331,7.533425259,0.190128051,0.10527
1362,-3.7,-15.1,233,2,277,7.806384231,7.739247354,0.067136877,-0.19513
1363,-2.87,-14.3,250,3,274,7.847311748,7.726062081,0.121249667,-0.26865
1364,-2.31,-14.4,252,2.7,277,8.00320073,7.755240672,0.247960058,-0.39696
1366,-1.87,-14.4,265,1.8,276,8.145170363,7.820648361,0.324522002,-0.21219
1367,-1.54,-13.9,269,1.8,277,8.221184678,8.053163605,0.168021073,-0.26062
1368,-1.29,-13.7,271,2.6,281,8.272508049,8.081514497,0.190993552,-0.3714
1369,-0.6,-13.4,279,2.2,279,8.420349828,8.078686449,0.341663379,-0.51711
1373,-0.37,-12,302,1.8,274,8.849861847,8.221642556,0.628219291,-0.23845
1374,-0.16,-11.7,309,0.8,285,8.950732919,8.737217146,0.213515773,0.03358
1375,0.62,-11.5,313,1.9,276,8.996927693,8.884624567,0.112303126,-0.40594
1378,2.01,-11.2,325,0.5,276,9.238199787,8.867219333,0.370980454,-0.30475
